대학,언론사,기사 제목,기사 요약,발행시각,언론사 링크,네이버 링크
서울대학교,매일경제,"[단독] 서울대, AI 탐지기 사용 중단… ""부정행위 잡으려다 교육 놓쳐""","안돼"" 서울대가 인공지능(AI) 활용 여부를 확인하기 위해 학내 구성원에게 제공해온 AI 탐지 서비스를 최근... 30일 매일경제 취재에 따르면 서울대는 AI 탐지 서비스 'GPT킬러'와의 제휴 계약을 지난달 1일 종료했다....",2026-08-30 17:46,https://www.mk.co.kr/article/12139925,https://n.news.naver.com/mnews/article/009/0005727788?sid=102
연세대학교,톱스타뉴스,"고우리, 연세대 캠퍼스서 과잠 근황…예비맘의 밝은 미소","그는 연세대학교 로고가 들어간 과잠 재킷을 입은 채 카메라를 향해 미소를 지었고, ""편 오늘 채널에서... 고우리는 최근 '오페라캠퍼스', '연세대학교', '디아츠' 등을 언급하며 관련 채널 콘텐츠 촬영에 참여하는 모습을...",2026-08-30 17:16,https://www.topstarnews.net/news/articleView.html?idxno=16177461,https://www.topstarnews.net/news/articleView.html?idxno=16177461
고려대학교,한국경제,"고려대학교, 학교추천전형에 학생부 성적 90% 반영",고려대(입학처장 정환·사진)가 2027학년도 수시모집에서 전년보다 28명 늘어난 2731명의 신입생을 선발한다.... 면접은 제시문을 기반으로 7분간 진행하며 의과대학은 다중미니면접(MMI)을 실시한다. 계열적합전형에는...,2026-08-30 16:36,https://www.hankyung.com/article/2026083014081,https://n.news.naver.com/mnews/article/015/0005326355?sid=102
서울대학교,미디어파인,"KT, 서울대·KAIST와 AI 공동연구 성과 공개…에이전틱 AI 협력 확대",KT가 서울대학교와 한국과학기술원(KAIST) 연구진과 진행해온 인공지능(AI) 공동연구 성과를 공유하고 차세대 AI 기술 경쟁력 확보를 위한 산학 협력을 한층 강화한다. KT는 KT우면연구센터에서 서울대·KAIST 연구진이...,2026-08-30 15:30,https://www.mediafine.co.kr/news/articleView.html?idxno=88413,https://www.mediafine.co.kr/news/articleView.html?idxno=88413
서울대학교,핀포인트뉴스,"KT, 서울대·KAIST와 맞손...AI 공동연구 성과 공개","KT는 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 행사에는 KT와 서울대, KAIST 연구진 50여명이 참석해 최근 1년간 진행한 공동연구 성과와 활용...",2026-08-30 15:18,https://www.pinpointnews.co.kr/news/articleView.html?idxno=481850,https://www.pinpointnews.co.kr/news/articleView.html?idxno=481850
서울대학교,TECHNOA,"아이브릭스, 서울대학교 학사정보서비스 고도화 완료","아이브릭스는 서울대 스누지니 고도화에 앞서 상명대학교 학사지원서비스 사업을 완료했으며, 현재 경북대학교 학사지원서비스 구축도 진행 중이다. 회사는 대학별 학사제도와 교육 환경을 반영해 축적한...",2026-08-30 14:34,http://www.technoa.co.kr/news/articleView.html?idxno=101327,http://www.technoa.co.kr/news/articleView.html?idxno=101327
고려대학교,마이데일리,"키움, 2일 SSG전서 ‘고려대학교 DAY’ 진행","키움 히어로즈는 2일 18시 30분 고척스카이돔에서 열리는 SSG랜더스와의 경기에서 ‘고려대학교 DAY’ 행사를 진행한다. 키움은 30일 ""이날 고려대학교 DAY를 맞아 고려대학교 총학생회 이지민 중앙비상대책위원장이...",2026-08-30 14:34,https://www.mydaily.co.kr/page/view/2026083014332094309,https://m.sports.naver.com/kbaseball/article/117/0004099795
서울대학교,서울경제,"KT, 서울대·KAIST와 ‘AI 공동연구 성과 워크숍’ 개최","KT가 서울대, 한국과학기술원(KAIST) 연구진과 함께 ‘서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍’을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에 참석한 KT·서울대학교·KAIST의 총...",2026-08-30 14:30,https://www.sedaily.com/article/20084875?ref=naver,https://n.news.naver.com/mnews/article/011/0004656570?sid=105
서울대학교,LCNEWS,"KT·서울대·KAIST, AI 산학 공동연구 성과 공유…에이전틱 AI 협력 확대","KT는 30일 서울 서초구 KT우면연구센터에서 서울대학교, KAIST와 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 밝혔다. 워크숍에는 3개 기관 연구진 약 50명이 참석해 최근 1년간 진행한 공동연구...",2026-08-30 14:08,https://www.lcnews.co.kr/news/articleView.html?idxno=207388,https://www.lcnews.co.kr/news/articleView.html?idxno=207388
서울대학교,매일일보,"KT, 서울대·카이스트와 AI 핵심 기술 공동개발","KT는 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 행사에는 KT와 서울대, KAIST 연구진 50여명이 참석해 최근 1년간 진행한 공동연구 성과를 공유하고 KT...",2026-08-30 13:32,https://www.m-i.kr/news/articleView.html?idxno=1407593,https://www.m-i.kr/news/articleView.html?idxno=1407593
서울대학교,경남도민일보,"하동군 마을협력가 사업, 서울대 석사논문서 유의미한 평가","서울대 연구진은 조만간 일본 도쿄대학교에서 관련 연구를 발표할 예정이다. 하동군 청년협력가 파견마을 이장협의회장인 김종성 난정마을 이장은 ""마을이 가진 자원을 재해석하고 협력가가 가진 재능을 접목시켜 마을이...",2026-08-30 13:06,https://www.idomin.com/news/articleView.html?idxno=2013500,https://www.idomin.com/news/articleView.html?idxno=2013500
서울대학교,디지털데일리,"KT·서울대·KAIST, AI 산학연구 성과 공개…에이전틱 AI 협력 확대","KT는 서울대학교, KAIST 연구진과 함께 ‘서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍’을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에는 KT·서울대학교·KAIST 연구진 50여 명이...",2026-08-30 12:52,https://www.ddaily.co.kr/page/view/2026083011065247162,https://n.news.naver.com/mnews/article/138/0002239463?sid=105
서울대학교,아시아경제,"KT, 서울대·KAIST와 'AI 공동연구 성과 워크숍' 개최","KT는 서울대학교, 한국과학기술원(KAIST) 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에 참석한 KT·서울대학교·KAIST의 총...",2026-08-30 12:43,https://view.asiae.co.kr/article/2026083012435172810,https://n.news.naver.com/mnews/article/277/0005809125?sid=105
서울대학교,매일경제,"KT, 서울대·카이스트와 AI 공동연구…에이전트 추론·효율 높인다","30일 KT는 서울 서초 KT우면연구센터에서 ‘서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍’을 개최했다고 밝혔다. KT와 서울대, KAIST 연구진 50여 명이 참석해 최근 1년간 진행한 공동연구의 최종 성과를 공유하고...",2026-08-30 12:42,https://www.mk.co.kr/article/12139703,https://n.news.naver.com/mnews/article/009/0005727616?sid=105
연세대학교,인사이트,"""여배우인 줄 알았다""... 쇼트트랙 이유빈이 연세대 졸업식서 공개한 근...","올림픽 금메달리스트 출신 쇼트트랙 선수 이유빈이 대학 졸업 소식을 알리며 새로운 출발을 알렸다. 이유빈은 지난 29일 자신의 SNS에 ""굿바이, 연세""라는 짧은 메시지와 함께 연세대학교 졸업식 현장 사진을...",2026-08-30 11:04,https://www.insight.co.kr/news/570897,https://www.insight.co.kr/news/570897
서울대학교,IT-B,"KT, 서울대·KAIST와 'AI 연구 성과' 공유…기술 검증∙내재화 추진","KT가 서울대학교, KAIST와 'AI 공동연구 성과 워크숍'을 진행했다. 이번 워크숍에 참석한 KT·서울대학교·KAIST의 총 50여 명 연구진은 최근 1년간 함께 진행한 산학 공동연구의 최종 성과를 공유하고 관련 기술들의 KT...",2026-08-30 11:04,https://www.it-b.co.kr/news/articleView.html?idxno=89672,https://www.it-b.co.kr/news/articleView.html?idxno=89672
서울대학교,FTODAY,"KT, 서울대·KAIST와 AI 공동연구 성과 공유…활용 방안 논의","KT는 서울대학교, KAIST 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에 참석한 KT·서울대학교·KAIST의 총 50명 연구진은...",2026-08-30 10:56,http://www.ftoday.co.kr/news/articleView.html?idxno=364434,http://www.ftoday.co.kr/news/articleView.html?idxno=364434
서울대학교,디지털타임스,"KT, 서울대·카이스트와 AI 기술 공동연구…모델·플랫폼 적용 추진","KT는 서울대, 카이스트 연구진과 서울 서초구 KT우면연구센터에서 ‘서울대-KT-카이스트 산학 공동연구 최종 성과 워크숍’을 개최했다고 30일 밝혔다. 이번 워크숍에는 KT·서울대·카이스트 연구진 50여명이 참석해...",2026-08-30 10:53,https://www.dt.co.kr/article/12080883?ref=naver,https://n.news.naver.com/mnews/article/029/0003044971?sid=105
서울대학교,아주경제,"KT, 서울대·카이스트와 1년 산학협력 성과 워크숍…AI 경쟁력 강화 나선...","아주경제=김성현 기자 minus1@ajunews.com 서울 서초구 KT우면연구센터에서 개최된 ‘서울대-KT-카이스트 산학 공동연구 최종 성과 워크숍’에 참석한 박재형 KT AX미래기술원장 상무(앞줄 오른쪽에서 4번째), 정문식...",2026-08-30 10:22,https://www.ajunews.com/view/20260830101723503,https://www.ajunews.com/view/20260830101723503
서울대학교,메트로신문,"KT, 서울대·카이스트와 AI 공동연구 워크숍 진행","서울대학교 AI연구원 정문식 교수, 김재철AI대학원 김기응 교수(오른쪽 일곱번째부터)를 비롯한 워크숍 참가자들이 기념 촬영 하고 있다./KT KT가 핵심 인공지능(AI) 기술의 산학 연구개발 협력을 강화한다. KT는 서울대...",2026-08-30 10:14,http://www.metroseoul.co.kr/article/20260830500029,http://www.metroseoul.co.kr/article/20260830500029
서울대학교,SOCIALVALUE,"KT, 서울대·KAIST와 AI 공동연구…관련 기술 내재화 추진",▲ 서울 서초구 KT 우면연구센터에서 열린 서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍 참석자들이 기념촬영을 하고 있다. /사진=KT 제공 KT가 산학 공동연구를 통해 인공지능(AI) 분야의 기술 경쟁력 확보에 나섰다....,2026-08-30 10:06,https://www.socialvalue.kr/news/view/1065572306489435,https://www.socialvalue.kr/news/view/1065572306489435
서울대학교,더퍼블릭,"KT, 서울대·KAIST와 AI 연구 협력 확대…기술 내재화 추진","KT는 서울대학교, KAIST 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에는 KT·서울대학교·KAIST 연구진 50여 명이 참석해 최근...",2026-08-30 09:40,https://www.thepublic.kr/news/articleView.html?idxno=316706,https://www.thepublic.kr/news/articleView.html?idxno=316706
서울대학교,토큰포스트,"KT, 서울대·카이스트 AI 연구 서비스 검증","KT는 30일 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 열었다고 밝혔다. 워크숍에는 KT와 서울대, KAIST 연구진 50여명이 참석해 최근 1년간 진행한 공동연구 결과와 KT 내부 활용...",2026-08-30 09:26,https://www.tokenpost.kr/news/ai/400527,https://www.tokenpost.kr/news/ai/400527
서울대학교,이데일리,"KT, 서울대·KAIST와 AI 산학 공동연구…자율형 에이전트 등 핵심기술 확...","KT는 서울 서초구 KT우면연구센터에서 ‘서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍’을 개최했다고 30일 밝혔다. 이날 워크숍에는 KT와 서울대, KAIST 연구진 50여 명이 참석했다. 참가자들은 지난 1년간 진행한...",2026-08-30 09:18,https://www.edaily.co.kr/News/Read?newsId=01223446645552568&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,https://n.news.naver.com/mnews/article/018/0006360278?sid=105
서울대학교,서울경제TV,"KT, 서울대·KAIST와 AI 공동연구 성과 공유…서비스 적용 추진","KT는 서울대, KAIST 연구진과 함께 ‘산학 공동연구 최종 성과 워크숍’을 개최했다고 30일 밝혔다. 지난 25일 열린 이번 행사에는 KT·서울대·KAIST 총 50여명 연구진이 모여 최근 1년간 진행한 공동연구 최종 성과를...",2026-08-30 09:06,https://www.sentv.co.kr/article/view/sentv202608300008,https://www.sentv.co.kr/article/view/sentv202608300008
서울대학교,뉴시스,"KT, 서울대·KAIST와 AI 공동연구…""산업현장 AI 확산""",KT는 서울 서초구 KT우면연구센터에서 ‘서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍’을 개최했다고 30일 밝혔다. KT는 서울대와 함께 자율형 AI 에이전트가 사용자의 상황과 맥락을 이해하고 추론하는 기술을...,2026-08-30 09:06,https://www.newsis.com/view/NISX20260830_0003768149,https://n.news.naver.com/mnews/article/003/0014156564?sid=105
서울대학교,이뉴스투데이,"KT, 서울대·KAIST와 AI 공동연구···에이전틱AI·토큰 효율화 기술 확...","KT는 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 이번 워크숍에는 KT와 서울대, KAIST 연구진 50여명이 참석해 최근 1년간 진행한 산학 공동연구의...",2026-08-30 09:02,http://www.enewstoday.co.kr/news/articleView.html?idxno=2464405,http://www.enewstoday.co.kr/news/articleView.html?idxno=2464405
서울대학교,전자신문,"KT-서울대-KAIST, AI 공동 연구 성과 공유","KT는 서울 서초구 KT우면연구센터에서 서울대학교, KAIST 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 이번 워크숍에 참석한 KT, 서울대학교, KAIST의 총 50여 명 연구진은...",2026-08-30 09:01,https://www.etnews.com/20260830000007,https://n.news.naver.com/mnews/article/030/0003461495?sid=105
서울대학교,연합뉴스,서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍,"KT는 지난 28일 서울대학교, KAIST 연구진과 서울 서초구 KT 우면연구센터에서 '공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 박재형 KT AX미래기술원장 상무(앞줄 오른쪽 네 번째)가 참석자들과 기념...",2026-08-30 09:01,https://www.yna.co.kr/view/PYH20260828143500013?input=1196m,https://n.news.naver.com/mnews/article/001/0016278411?sid=105
서울대학교,지디넷코리아,"KT, 서울대·KAIST와 에이전틱AI-토큰 효율화 기술 확보","KT는 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 행사에는 KT와 서울대, KAIST 소속 연구진 50여 명이 참석해 지난 1년간 진행한 연구 결과를 공유하고...",2026-08-30 09:01,https://zdnet.co.kr/view/?no=20260829090208,https://n.news.naver.com/mnews/article/092/0002435531?sid=105
서울대학교,BUSINESSPLUS,"KT, 서울대·KAIST와 AI 공동연구 결실…'연구 성과의 현장 적용' 나선다","KT는 30일 서울 서초구 KT우면연구센터에서 서울대·KAIST와 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 밝혔다. 이번 행사에는 KT와 서울대, KAIST 소속 연구진 50여명이 참석해 지난 1년간 수행한...",2026-08-30 09:00,https://www.businessplus.kr/news/articleView.html?idxno=116084,https://www.businessplus.kr/news/articleView.html?idxno=116084
서울대학교,AITIMES,"KT, 서울대·KAIST와 AI 공동연구 최종 성과 공유...핵심 기술 내재화 추...","KT(대표 박윤영)가 서울대학교, 한국과학기술원(KAIST) 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에 참석한 KT...",2026-08-30 09:00,https://www.aitimes.com/news/articleView.html?idxno=214609,https://www.aitimes.com/news/articleView.html?idxno=214609
서울대학교,SEOULTIMES,"KT, 서울대와 AI 추론 연구하고 KAIST와 입력 부담 낮춰",KT는 서울 서초구 KT우면연구센터에서 ‘서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍’을 열었다고 30일 밝혔다. 세 기관 연구진 50여명이 참석해 연구 결과를 공유하고 KT에서 활용할 방안을 논의했다....,2026-08-30 09:00,https://www.seoultimes.news/news/article.html?no=2000099284,https://www.seoultimes.news/news/article.html?no=2000099284
서울대학교,DATANET,"KT·서울대·KAIST, 'AI 공동연구 성과 워크숍' 개최","KT(대표 박윤영)는 서울대, KAIST 연구진과 함께 산학 공동연구 최종 성과 워크숍을 KT우면연구센터에서... KT는 서울대와 ▲자율형 에이전트를 위한 상황 맥락 이해 및 추론 ▲RAI(Responsible AI) 평가 기준 및 신뢰성 개선...",2026-08-30 09:00,https://www.datanet.co.kr/news/articleView.html?idxno=214110,https://www.datanet.co.kr/news/articleView.html?idxno=214110
서울대학교,ECONONEWS,"KT, 서울대·KAIST와 AI 공동연구…에이전틱 AI 등 성과 공유","(사진=KT) KT는 서울대학교, KAIST 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에는 KT와 서울대학교, KAIST 연구진 50여 명이...",2026-08-30 09:00,http://www.econonews.co.kr/news/articleView.html?idxno=443500,http://www.econonews.co.kr/news/articleView.html?idxno=443500
서울대학교,디지털투데이,"KT, 서울대·KAIST와 AI 핵심기술 공동연구…서비스 적용 추진","KT는 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 워크숍에는 KT와 서울대, KAIST 연구진 50여명이 모여 최근 1년간 진행한 산학 공동연구 성과를...",2026-08-30 09:00,https://www.digitaltoday.co.kr/news/articleView.html?idxno=696418,https://www.digitaltoday.co.kr/news/articleView.html?idxno=696418
서울대학교,DIZZOTV,"KT, 서울대·KAIST와 AI 공동연구 결실...연구 성과 사업화",KT는 서울대·KAIST와 최근 1년간 진행한 산학 공동연구의 최종 성과를 공유하는 ‘서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍’을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 행사에는 KT와...,2026-08-30 09:00,https://www.dizzotv.com/site/data/html_dir/2026/08/28/2026082880133.html,https://www.dizzotv.com/site/data/html_dir/2026/08/28/2026082880133.html
서울대학교,뉴스1,"KT, 서울대·KAIST와 AI 기술 공동개발…모델·서비스에 적용","KT가 서울대학교, KAIST 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에 참석한 KT·서울대학교·KAIST의 총 50여 명...",2026-08-30 09:00,https://www.news1.kr/it-science/cc-newmedia/6272917,https://n.news.naver.com/mnews/article/421/0009139633?sid=105
서울대학교,ECONOVILL,"KT-서울대 KAIST 1년 공동연구 성과 ""에이전틱 AI로""","KT(대표이사 박윤영) 서울대학교·KAIST 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 열었다고 30일 밝혔다. 이날 워크숍에는 KT와 서울대, KAIST 연구진 50여 명이...",2026-08-30 09:00,https://www.econovill.com/news/articleView.html?idxno=749239,https://www.econovill.com/news/articleView.html?idxno=749239
서울대학교,ITDAILY,"KT, AI 에이전트 '신뢰·비용' 잡는다…서울대·KAIST와 공동연구","KT는 서울대, KAIST 연구진과 서울 서초구 KT 우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 이번 워크숍에는 세 기관의 연구진 약 50명이 참석했다. 참석자들은 최근 1년...",2026-08-30 09:00,https://www.itdaily.kr/news/articleView.html?idxno=241288,https://www.itdaily.kr/news/articleView.html?idxno=241288
서울대학교,EPNC,"KT-서울대-카이스트, AI 공동연구…에이전트·추론 효율 기술 확보","KT는 서울 서초구 KT우면연구센터에서 '서울대-KT-카이스트 산학 공동연구 최종 성과 워크숍'을 개최했다. KT와 서울대, 카이스트 연구진 50여 명은 최근 1년간 진행한 공동연구 성과를 공유하고 KT의 AI 모델과 플랫폼...",2026-08-30 09:00,https://www.epnc.co.kr/news/articleView.html?idxno=406234,https://www.epnc.co.kr/news/articleView.html?idxno=406234
서울대학교,NEWSQUEST,"KT, 서울대·KAIST와 만든 AI 기술 자사 서비스에 심는다","KT는 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 30일 밝혔다. 워크숍에는 KT와 서울대, KAIST 소속 연구진 50여 명이 참석해 지난 1년간 진행한 공동연구 결과와 KT...",2026-08-30 09:00,https://www.newsquest.co.kr/news/articleView.html?idxno=272518,https://www.newsquest.co.kr/news/articleView.html?idxno=272518
서울대학교,팝콘뉴스,"KT, 서울대·KAIST와 AI 공동연구 성과 공유…에이전틱 AI 경쟁력 강화","KT는 서울대, KAIST와 함께 최근 1년간 진행한 산학 공동연구의 최종 성과를 공유하는 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에는 KT와...",2026-08-30 09:00,http://www.popcornnews.net/news/articleView.html?idxno=131128,http://www.popcornnews.net/news/articleView.html?idxno=131128
서울대학교,POINTE,"KT, 서울대·KAIST와 AI 기술 고도화…플랫폼 적용 나선다","△ 산학 협력으로 AI 핵심기술 확보…실제 플랫폼 적용 추진 KT는 서울 서초구 KT우면연구센터에서 서울대학교, KAIST 연구진과 손잡고 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 열었다고 30일 밝혔다. 이번...",2026-08-30 09:00,https://www.pointe.co.kr/news/articleView.html?idxno=83956,https://www.pointe.co.kr/news/articleView.html?idxno=83956
서울대학교,GREENED,"KT, 서울대·KAIST와 머리 맞댄 AI 연구 '1년 성과물' 나온다","KT는 서울대학교, KAIST 연구진과 함께 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 서울 서초구 KT우면연구센터에서 개최했다고 30일 밝혔다. 이번 워크숍에 참석한 KT·서울대학교·KAIST의 총 50여 명 연구진은...",2026-08-30 09:00,https://www.greened.kr/news/articleView.html?idxno=348734,https://www.greened.kr/news/articleView.html?idxno=348734
서울대학교,SRTIMES,"KT, 서울대·KAIST와 AI 공동연구…에이전틱 AI 기술 내재화","KT는 30일 서울 서초구 KT우면연구센터에서 '서울대-KT-KAIST 산학 공동연구 최종 성과 워크숍'을 개최했다고 밝혔다. KT와 서울대는 자율형 에이전트의 상황 맥락 이해·추론과 RAI 평가 기준 및 신뢰성 개선, 한국적...",2026-08-30 09:00,http://www.srtimes.kr/news/articleView.html?idxno=211123,http://www.srtimes.kr/news/articleView.html?idxno=211123
